Year,Rank,Release Group, Worldwide , Domestic ,Domestic %, Foreign ,Foreign %, Origin , Worldwide Adjusted , Domestic Adjusted , Foreign Adjusted 
2013,103,Thunder and the House of Magic," $64,197,205 "," $4,091 ",0.10%," $64,193,114 ",100%,International," $84,226,733 "," $5,367 "," $84,221,366 "
2013,104,The Grandmaster," $64,076,736 "," $6,594,959 ",10.30%," $57,481,777 ",89.70%,USA," $84,068,678 "," $8,652,586 "," $75,416,091 "
2013,105,Side Effects," $63,414,135 "," $32,172,757 ",50.70%," $31,241,378 ",49.30%,USA," $83,199,345 "," $42,210,657 "," $40,988,688 "
2013,106,The Host," $63,365,859 "," $26,627,201 ",42%," $36,738,658 ",58%,USA," $83,136,007 "," $34,934,888 "," $48,201,119 "
2013,107,Runner Runner," $62,675,095 "," $19,316,646 ",30.80%," $43,358,449 ",69.20%,USA," $82,229,725 "," $25,343,440 "," $56,886,285 "
2013,108,The Face Reader," $61,559,184 "," $515,876 ",0.80%," $61,043,308 ",99.20%,International," $80,765,649 "," $676,829 "," $80,088,820 "
2013,109,The Legend of Hercules," $61,279,452 "," $18,848,538 ",30.80%," $42,430,914 ",69.20%,USA," $80,398,641 "," $24,729,282 "," $55,669,359 "
2013,110,Kick-Ass 2," $60,795,985 "," $28,795,985 ",47.40%," $32,000,000 ",52.60%,USA," $79,764,332 "," $37,780,332 "," $41,984,000 "
2013,111,A Haunted House," $60,159,584 "," $40,041,683 ",66.60%," $20,117,901 ",33.40%,USA," $78,929,374 "," $52,534,688 "," $26,394,686 "
2013,112,Beautiful Creatures," $60,052,138 "," $19,452,138 ",32.40%," $40,600,000 ",67.60%,USA," $78,788,405 "," $25,521,205 "," $53,267,200 "
2013,113,Snitch," $57,824,674 "," $42,930,462 ",74.20%," $14,894,212 ",25.80%,USA," $75,865,972 "," $56,324,766 "," $19,541,206 "
2013,114,The Physician," $57,284,237 ",,," $57,284,237 ",100%,International," $75,156,919 ", $-   ," $75,156,919 "
2013,115,Firestorm," $55,754,766 ",,," $55,754,766 ",100%,International," $73,150,253 ", $-   ," $73,150,253 "
2013,116,Dallas Buyers Club," $55,198,285 "," $27,298,285 ",49.50%," $27,900,000 ",50.50%,USA," $72,420,150 "," $35,815,350 "," $36,604,800 "
2013,117,A Madea Christmas," $53,396,635 "," $52,543,354 ",98.40%," $853,281 ",1.60%,USA," $70,056,385 "," $68,936,880 "," $1,119,505 "
2013,118,Temptation: Confessions of a Marriage Counselor," $53,143,144 "," $51,975,354 ",97.80%," $1,167,790 ",2.20%,USA," $69,723,805 "," $68,191,664 "," $1,532,140 "
2013,119,Delivery Man," $53,120,346 "," $30,664,106 ",57.70%," $22,456,240 ",42.30%,USA," $69,693,894 "," $40,231,307 "," $29,462,587 "
2013,120,The 100 Year-Old Man Who Climbed Out the Window and Disappeared," $51,167,572 "," $944,193 ",1.80%," $50,223,379 ",98.20%,International," $67,131,854 "," $1,238,781 "," $65,893,073 "
2013,121,Dragon Ball Z: Battle of Gods," $50,461,371 "," $2,553,002 ",5.10%," $47,908,369 ",94.90%,International," $66,205,319 "," $3,349,539 "," $62,855,780 "
2013,122,The Berlin File," $48,972,848 "," $665,210 ",1.40%," $48,307,638 ",98.60%,International," $64,252,377 "," $872,756 "," $63,379,621 "
2013,123,Her," $48,517,427 "," $25,568,251 ",52.70%," $22,949,176 ",47.30%,USA," $63,654,864 "," $33,545,545 "," $30,109,319 "
2013,124,Homefront," $48,449,416 "," $20,158,898 ",41.60%," $28,290,518 ",58.40%,USA," $63,565,634 "," $26,448,474 "," $37,117,160 "
2013,125,The Last Stand," $48,330,757 "," $12,050,299 ",24.90%," $36,280,458 ",75.10%,USA," $63,409,953 "," $15,809,992 "," $47,599,961 "
2013,126,21 & Over," $48,065,672 "," $25,682,380 ",53.40%," $22,383,292 ",46.60%,USA," $63,062,162 "," $33,695,283 "," $29,366,879 "
2013,127,Texas Chainsaw," $47,340,586 "," $34,341,945 ",72.50%," $12,998,641 ",27.50%,USA," $62,110,849 "," $45,056,632 "," $17,054,217 "
2013,128,Tiny Times 2.0," $47,289,937 "," $43,788 ",0.10%," $47,246,149 ",99.90%,International," $62,044,397 "," $57,450 "," $61,986,947 "
2013,129,Switch," $47,164,301 ",,," $47,164,301 ",100%,International," $61,879,563 ", $-   ," $61,879,563 "
2013,130,The Place Beyond the Pines," $47,052,899 "," $21,403,519 ",45.50%," $25,649,380 ",54.50%,USA," $61,733,403 "," $28,081,417 "," $33,651,987 "
2013,131,Parker," $46,922,566 "," $17,616,641 ",37.50%," $29,305,925 ",62.50%,USA," $61,562,407 "," $23,113,033 "," $38,449,374 "
2013,132,The Big Wedding," $46,522,137 "," $21,819,348 ",46.90%," $24,702,789 ",53.10%,USA," $61,037,044 "," $28,626,985 "," $32,410,059 "
2013,133,Badges of Fury," $46,495,296 ",,," $46,495,296 ",100%,International," $61,001,828 ", $-   ," $61,001,828 "
2013,134,The World's End," $46,089,287 "," $26,004,851 ",56.40%," $20,084,436 ",43.60%,USA," $60,469,145 "," $34,118,365 "," $26,350,780 "
2013,135,Grudge Match," $44,907,260 "," $29,807,260 ",66.40%," $15,100,000 ",33.60%,USA," $58,918,325 "," $39,107,125 "," $19,811,200 "
2013,136,The White Storm," $44,670,277 ",,," $44,670,277 ",100%,International," $58,607,403 ", $-   ," $58,607,403 "
2013,137,Tarzan," $44,095,996 ",,," $44,095,996 ",100%,International," $57,853,947 ", $-   ," $57,853,947 "
2013,138,Secretly Greatly," $43,447,199 ",,," $43,447,199 ",100%,International," $57,002,725 ", $-   ," $57,002,725 "
2013,139,"The Chef, The Actor, The Scoundrel"," $42,970,000 ",,," $42,970,000 ",100%,International," $56,376,640 ", $-   ," $56,376,640 "
2013,140,Doraemon: Nobita's Secret Gadget Museum," $42,770,271 ",,," $42,770,271 ",100%,International," $56,114,596 ", $-   ," $56,114,596 "
2013,141,Jobs," $42,128,352 "," $16,131,410 ",38.30%," $25,996,942 ",61.70%,USA," $55,272,398 "," $21,164,410 "," $34,107,988 "
2013,142,No Man's Land," $41,807,712 ",,," $41,807,712 ",100%,International," $54,851,718 ", $-   ," $54,851,718 "
2013,143,Lupin III vs. Detective Conan: The Movie," $41,397,727 ",,," $41,397,727 ",100%,International," $54,313,818 ", $-   ," $54,313,818 "
2013,144,Yolki 3," $40,267,368 ",,," $40,267,368 ",100%,International," $52,830,787 ", $-   ," $52,830,787 "
2013,145,Don Jon," $39,439,355 "," $24,477,704 ",62.10%," $14,961,651 ",37.90%,USA," $51,744,434 "," $32,114,748 "," $19,629,686 "
2013,146,Antoine and Sebastian," $38,719,881 ",,," $38,719,881 ",100%,International," $50,800,484 ", $-   ," $50,800,484 "
2013,147,Cold Eyes," $37,795,598 ",,," $37,795,598 ",100%,International," $49,587,825 ", $-   ," $49,587,825 "
2013,148,"Like Father, Like Son"," $37,170,163 "," $334,616 ",0.90%," $36,835,547 ",99.10%,International," $48,767,254 "," $439,016 "," $48,328,238 "
2013,149,Detective Conan: Private Eye in the Distant Sea," $36,324,232 ",,," $36,324,232 ",100%,International," $47,657,392 ", $-   ," $47,657,392 "
2013,150,Dügün Dernek," $36,185,741 ",,," $36,185,741 ",100%,International," $47,475,692 ", $-   ," $47,475,692 "
2013,151,The Terror Live," $35,659,824 ",,," $35,659,824 ",100%,International," $46,785,689 ", $-   ," $46,785,689 "
2013,152,Hide and Seek," $35,461,505 ",,," $35,461,505 ",100%,International," $46,525,495 ", $-   ," $46,525,495 "
2013,153,Blind Detective," $34,958,596 ",,," $34,958,596 ",100%,International," $45,865,678 ", $-   ," $45,865,678 "
2013,154,Broken City," $34,737,199 "," $19,701,164 ",56.70%," $15,036,035 ",43.30%,USA," $45,575,205 "," $25,847,927 "," $19,727,278 "
2013,155,Inside Llewyn Davis," $32,935,319 "," $13,235,319 ",40.20%," $19,700,000 ",59.80%,USA," $43,211,139 "," $17,364,739 "," $25,846,400 "
2013,156,Serial Teachers," $32,849,727 ",,," $32,849,727 ",100%,International," $43,098,842 ", $-   ," $43,098,842 "
2013,157,Mud," $32,613,173 "," $21,590,086 ",66.20%," $11,023,087 ",33.80%,USA," $42,788,483 "," $28,326,193 "," $14,462,290 "
2013,158,Midsummer's Equation," $32,514,549 ",,," $32,514,549 ",100%,International," $42,659,088 ", $-   ," $42,659,088 "
2013,159,Kevin Hart: Let Me Explain," $32,318,051 "," $32,244,051 ",99.80%," $74,000 ",0.20%,USA," $42,401,283 "," $42,304,195 "," $97,088 "
2013,160,Pokémon," $32,293,377 ",,," $32,293,377 ",100%,International," $42,368,911 ", $-   ," $42,368,911 "
2013,161,The After-Dinner Mysteries," $32,160,741 ",,," $32,160,741 ",100%,International," $42,194,892 ", $-   ," $42,194,892 "
2013,162,Underdogs," $31,775,719 ",,," $31,775,719 ",100%,International," $41,689,743 ", $-   ," $41,689,743 "
2013,163,Spring Breakers," $31,724,284 "," $14,124,284 ",44.50%," $17,600,000 ",55.50%,USA," $41,622,261 "," $18,531,061 "," $23,091,200 "
2013,164,New World," $31,670,607 "," $457,806 ",1.40%," $31,212,801 ",98.60%,International," $41,551,836 "," $600,641 "," $40,951,195 "
2013,165,101 Proposals," $31,283,838 ",,," $31,283,838 ",100%,International," $41,044,395 ", $-   ," $41,044,395 "
2013,166,A Wedding Invitation," $30,665,036 "," $14,350 ",0.10%," $30,650,686 ",100%,International," $40,232,527 "," $18,827 "," $40,213,700 "
2013,167,Silent Witness," $29,315,945 ",,," $29,315,945 ",100%,International," $38,462,520 ", $-   ," $38,462,520 "
2013,168,Special ID," $29,139,936 "," $12,666 ",0.10%," $29,127,270 ",100%,International," $38,231,596 "," $16,618 "," $38,214,978 "
2013,169,Kokowääh 2," $28,811,936 ",,," $28,811,936 ",100%,International," $37,801,260 ", $-   ," $37,801,260 "
2013,170,The Suspect," $28,674,130 "," $218,693 ",0.80%," $28,455,437 ",99.20%,International," $37,620,459 "," $286,925 "," $37,333,533 "
2013,171,The Four 2," $28,599,970 ",,," $28,599,970 ",100%,International," $37,523,161 ", $-   ," $37,523,161 "
2013,172,The Kiyosu Conference," $28,338,665 ",,," $28,338,665 ",100%,International," $37,180,328 ", $-   ," $37,180,328 "
2013,173,I Give It a Year," $28,328,531 "," $34,657 ",0.10%," $28,293,874 ",99.90%,International," $37,167,033 "," $45,470 "," $37,121,563 "
2013,174,Mandela: Long Walk to Freedom," $27,985,788 "," $8,323,085 ",29.70%," $19,662,703 ",70.30%,USA," $36,717,354 "," $10,919,888 "," $25,797,466 "
2013,175,Dark Skies," $27,858,103 "," $17,418,667 ",62.50%," $10,439,436 ",37.50%,USA," $36,549,831 "," $22,853,291 "," $13,696,540 "
2013,176,Nebraska," $27,682,872 "," $17,654,912 ",63.80%," $10,027,960 ",36.20%,USA," $36,319,928 "," $23,163,245 "," $13,156,684 "
2013,177,The Incredible Burt Wonderstone," $27,437,881 "," $22,537,881 ",82.10%," $4,900,000 ",17.90%,USA," $35,998,500 "," $29,569,700 "," $6,428,800 "
2013,178,Gorko!," $27,369,902 ",,," $27,369,902 ",100%,International," $35,909,311 ", $-   ," $35,909,311 "
2013,179,Khumba," $27,187,375 "," $1,029 ",0.10%," $27,186,346 ",100%,International," $35,669,836 "," $1,350 "," $35,668,486 "
2013,180,You're Next," $26,895,481 "," $18,494,006 ",68.80%," $8,401,475 ",31.20%,USA," $35,286,871 "," $24,264,136 "," $11,022,735 "
2013,181,Mr. Go," $26,835,201 ",,," $26,835,201 ",100%,International," $35,207,784 ", $-   ," $35,207,784 "
2013,182,The Break Up Man," $26,477,012 ",,," $26,477,012 ",100%,International," $34,737,840 ", $-   ," $34,737,840 "
2013,183,The Way Way Back," $26,474,920 "," $21,506,546 ",81.20%," $4,968,374 ",18.80%,USA," $34,735,095 "," $28,216,588 "," $6,518,507 "
2013,184,We Are the Nobles," $26,433,651 ",,," $26,433,651 ",100%,International," $34,680,950 ", $-   ," $34,680,950 "
2013,185,The Stolen Years," $26,249,553 ",,," $26,249,553 ",100%,International," $34,439,414 ", $-   ," $34,439,414 "
2013,186,One Night Surprise," $26,220,159 ",,," $26,220,159 ",100%,International," $34,400,849 ", $-   ," $34,400,849 "
2013,187,Platinum Data," $26,052,718 ",,," $26,052,718 ",100%,International," $34,181,166 ", $-   ," $34,181,166 "
2013,188,Gekijouban SPEC: Kurôzu - Zen no hen," $25,860,404 ",,," $25,860,404 ",100%,International," $33,928,850 ", $-   ," $33,928,850 "
2013,189,Unbeatable," $25,816,154 ",,," $25,816,154 ",100%,International," $33,870,794 ", $-   ," $33,870,794 "
2013,190,Man on the Edge," $25,774,679 ",,," $25,774,679 ",100%,International," $33,816,379 ", $-   ," $33,816,379 "
2013,191,Enough Said," $25,288,872 "," $17,550,872 ",69.40%," $7,738,000 ",30.60%,USA," $33,179,000 "," $23,026,744 "," $10,152,256 "
2013,192,The Last Exorcism Part II," $25,051,865 "," $15,179,302 ",60.60%," $9,872,563 ",39.40%,USA," $32,868,047 "," $19,915,244 "," $12,952,803 "
2013,193,"Me, Myself and Mum"," $24,991,467 ",,," $24,991,467 ",100%,International," $32,788,805 ", $-   ," $32,788,805 "
2013,194,Drug War," $24,676,341 "," $128,195 ",0.50%," $24,548,146 ",99.50%,International," $32,375,359 "," $168,192 "," $32,207,168 "
2013,195,The Tale of The Princess Kaguya," $24,434,485 "," $703,232 ",2.90%," $23,731,253 ",97.10%,International," $32,058,044 "," $922,640 "," $31,135,404 "
2013,196,The Great Beauty," $24,337,766 "," $2,852,400 ",11.70%," $21,485,366 ",88.30%,USA," $31,931,149 "," $3,742,349 "," $28,188,800 "
2013,197,Trance," $24,261,569 "," $2,328,743 ",9.60%," $21,932,826 ",90.40%,International," $31,831,179 "," $3,055,311 "," $28,775,868 "
2013,198,The Railway Man," $24,174,885 "," $4,438,438 ",18.40%," $19,736,447 ",81.60%,USA," $31,717,449 "," $5,823,231 "," $25,894,218 "
2013,199,Out of Inferno," $24,109,886 ",,," $24,109,886 ",100%,International," $31,632,170 ", $-   ," $31,632,170 "
2013,200,Bring Happiness Home," $23,980,000 ",,," $23,980,000 ",100%,International," $31,461,760 ", $-   ," $31,461,760 "
2014,1,Transformers: Age of Extinction," $1,104,054,072 "," $245,439,076 ",22.20%," $858,614,996 ",77.80%,USA," $1,425,333,807 "," $316,861,847 "," $1,108,471,960 "
2014,2,The Hobbit: The Battle of the Five Armies," $956,019,788 "," $255,119,788 ",26.70%," $700,900,000 ",73.30%,USA," $1,234,221,546 "," $329,359,646 "," $904,861,900 "
2014,3,Guardians of the Galaxy," $772,776,600 "," $333,176,600 ",43.10%," $439,600,000 ",56.90%,USA," $997,654,591 "," $430,130,991 "," $567,523,600 "
2014,4,Maleficent," $758,410,378 "," $241,410,378 ",31.80%," $517,000,000 ",68.20%,USA," $979,107,798 "," $311,660,798 "," $667,447,000 "
2014,5,The Hunger Games: Mockingjay - Part 1," $755,356,711 "," $337,135,885 ",44.60%," $418,220,826 ",55.40%,USA," $975,165,514 "," $435,242,428 "," $539,923,086 "
2014,6,X-Men: Days of Future Past," $746,045,700 "," $233,921,534 ",31.40%," $512,124,166 ",68.60%,USA," $963,144,999 "," $301,992,700 "," $661,152,298 "
2014,7,Captain America: The Winter Soldier," $714,421,503 "," $259,766,572 ",36.40%," $454,654,931 ",63.60%,USA," $922,318,160 "," $335,358,644 "," $586,959,516 "
2014,8,Dawn of the Planet of the Apes," $710,644,566 "," $208,545,589 ",29.30%," $502,098,977 ",70.70%,USA," $917,442,135 "," $269,232,355 "," $648,209,779 "
2014,9,The Amazing Spider-Man 2," $708,982,323 "," $202,853,933 ",28.60%," $506,128,390 ",71.40%,USA," $915,296,179 "," $261,884,428 "," $653,411,751 "
2014,10,Interstellar," $681,070,397 "," $188,020,017 ",27.60%," $493,050,380 ",72.40%,USA," $879,261,883 "," $242,733,842 "," $636,528,041 "
2014,11,Big Hero 6," $657,827,828 "," $222,527,828 ",33.80%," $435,300,000 ",66.20%,USA," $849,255,726 "," $287,283,426 "," $561,972,300 "
2014,12,How to Train Your Dragon 2," $621,537,519 "," $177,002,924 ",28.50%," $444,534,595 ",71.50%,USA," $802,404,937 "," $228,510,775 "," $573,894,162 "
2014,13,American Sniper," $547,426,372 "," $350,126,372 ",64%," $197,300,000 ",36%,USA," $706,727,446 "," $452,013,146 "," $254,714,300 "
2014,14,Godzilla," $524,976,069 "," $200,676,069 ",38.20%," $324,300,000 ",61.80%,USA," $677,744,105 "," $259,072,805 "," $418,671,300 "
2014,15,Rio 2," $498,781,117 "," $131,538,435 ",26.40%," $367,242,682 ",73.60%,USA," $643,926,422 "," $169,816,120 "," $474,110,302 "
2014,16,Teenage Mutant Ninja Turtles," $485,004,754 "," $191,204,754 ",39.40%," $293,800,000 ",60.60%,USA," $626,141,137 "," $246,845,337 "," $379,295,800 "
2014,17,The Lego Movie," $468,060,692 "," $257,760,692 ",55.10%," $210,300,000 ",44.90%,USA," $604,266,353 "," $332,769,053 "," $271,497,300 "
2014,18,Lucy," $458,863,600 "," $126,663,600 ",27.60%," $332,200,000 ",72.40%,USA," $592,392,908 "," $163,522,708 "," $428,870,200 "
2014,19,Penguins of Madagascar," $373,515,621 "," $83,850,911 ",22.40%," $289,664,710 ",77.60%,USA," $482,208,667 "," $108,251,526 "," $373,957,141 "
2014,20,Edge of Tomorrow," $370,541,256 "," $100,206,256 ",27%," $270,335,000 ",73%,USA," $478,368,761 "," $129,366,276 "," $349,002,485 "
2014,21,Gone Girl," $369,330,363 "," $167,767,189 ",45.40%," $201,563,174 ",54.60%,USA," $476,805,499 "," $216,587,441 "," $260,218,058 "
2014,22,Night at the Museum: Secret of the Tomb," $363,204,635 "," $113,746,621 ",31.30%," $249,458,014 ",68.70%,USA," $468,897,184 "," $146,846,888 "," $322,050,296 "
2014,23,Noah," $359,200,044 "," $101,200,044 ",28.20%," $258,000,000 ",71.80%,USA," $463,727,257 "," $130,649,257 "," $333,078,000 "
2014,24,The Maze Runner," $348,319,861 "," $102,427,862 ",29.40%," $245,891,999 ",70.60%,USA," $449,680,941 "," $132,234,370 "," $317,446,571 "
2014,25,300: Rise of an Empire," $337,580,051 "," $106,580,051 ",31.60%," $231,000,000 ",68.40%,USA," $435,815,846 "," $137,594,846 "," $298,221,000 "
2014,26,22 Jump Street," $331,333,876 "," $191,719,337 ",57.90%," $139,614,539 ",42.10%,USA," $427,752,034 "," $247,509,664 "," $180,242,370 "
2014,27,The Fault in Our Stars," $307,166,834 "," $124,872,350 ",40.70%," $182,294,484 ",59.30%,USA," $396,552,383 "," $161,210,204 "," $235,342,179 "
2014,28,Divergent," $288,885,818 "," $150,947,895 ",52.30%," $137,937,923 ",47.70%,USA," $372,951,591 "," $194,873,732 "," $178,077,859 "
2014,29,Paddington," $282,370,135 "," $76,271,832 ",27%," $206,098,303 ",73%,USA," $364,539,844 "," $98,466,935 "," $266,072,909 "
2014,30,Mr. Peabody & Sherman," $275,698,039 "," $111,506,430 ",40.40%," $164,191,609 ",59.60%,USA," $355,926,168 "," $143,954,801 "," $211,971,367 "
2014,31,Neighbors," $270,665,134 "," $150,157,400 ",55.50%," $120,507,734 ",44.50%,USA," $349,428,688 "," $193,853,203 "," $155,575,485 "
2014,32,Exodus: Gods and Kings," $268,175,631 "," $65,014,513 ",24.20%," $203,161,118 ",75.80%,USA," $346,214,740 "," $83,933,736 "," $262,281,003 "
2014,33,Annabelle," $257,047,661 "," $84,273,813 ",32.80%," $172,773,848 ",67.20%,USA," $331,848,530 "," $108,797,493 "," $223,051,038 "
2014,34,Hercules," $244,819,862 "," $72,688,614 ",29.70%," $172,131,248 ",70.30%,USA," $316,062,442 "," $93,841,001 "," $222,221,441 "
2014,35,RoboCop," $242,688,965 "," $58,607,007 ",24.10%," $184,081,958 ",75.90%,USA," $313,311,454 "," $75,661,646 "," $237,649,808 "
2014,36,The Imitation Game," $233,555,708 "," $91,125,683 ",39%," $142,430,025 ",61%,USA," $301,520,419 "," $117,643,257 "," $183,877,162 "
2014,37,Non-Stop," $222,809,600 "," $92,168,600 ",41.40%," $130,641,000 ",58.60%,USA," $287,647,194 "," $118,989,663 "," $168,657,531 "
2014,38,Dracula Untold," $217,124,280 "," $56,280,355 ",25.90%," $160,843,925 ",74.10%,USA," $280,307,445 "," $72,657,938 "," $207,649,507 "
2014,39,The Expendables 3," $214,657,577 "," $39,322,544 ",18.30%," $175,335,033 ",81.70%,USA," $277,122,932 "," $50,765,404 "," $226,357,528 "
2014,40,Into the Woods," $212,902,372 "," $128,002,372 ",60.10%," $84,900,000 ",39.90%,USA," $274,856,962 "," $165,251,062 "," $109,605,900 "
2014,41,Fury," $211,817,906 "," $85,817,906 ",40.50%," $126,000,000 ",59.50%,USA," $273,456,917 "," $110,790,917 "," $162,666,000 "
2014,42,Need for Speed," $203,277,636 "," $43,577,636 ",21.40%," $159,700,000 ",78.60%,USA," $262,431,428 "," $56,258,728 "," $206,172,700 "
2014,43,The Other Woman," $196,710,396 "," $83,911,193 ",42.70%," $112,799,203 ",57.30%,USA," $253,953,121 "," $108,329,350 "," $145,623,771 "
2014,44,The Equalizer," $192,330,738 "," $101,530,738 ",52.80%," $90,800,000 ",47.20%,USA," $248,298,983 "," $131,076,183 "," $117,222,800 "
2014,45,Breakup Buddies," $189,017,596 "," $777,896 ",0.40%," $188,239,700 ",99.60%,International," $244,021,716 "," $1,004,264 "," $243,017,453 "
2014,46,Stand by Me Doraemon," $183,442,714 ",,," $183,442,714 ",100%,International," $236,824,544 ", $-   ," $236,824,544 "
2014,47,Serial Bad Weddings," $176,404,493 ",,," $176,404,493 ",100%,International," $227,738,200 ", $-   ," $227,738,200 "
2014,48,The Monkey King: Havoc in Heaven's Palace," $175,835,580 ",,," $175,835,580 ",100%,International," $227,003,734 ", $-   ," $227,003,734 "
